BSN;Name;PLZ;Adresse;Telefon;Fax;eMail;Internet
10G30;Mahlsdorfer Grundschule;12623;Feldrain 47;5627059;54712132;sekretariat@mahlsdorfer-gs.schule.berlin.de;http://www.mahlsdorfer-grundschule.de
10G31;Franz-Carl-Achard-Grundschule;12621;Adolfstr. 25;5677339;56591226;sekretariat@achard.schule.berlin.de;http://www.achard-grundschule.org
10G32;Kiekemal-Schule (Grundschule);12623;Hultschiner Damm 219;56597840;56597841;10G32@10G32.schule.berlin.de;http://www.kiekemal-grundschule.de
10G33;Ulmen-Grundschule;12621;Ulmenstr. 79-85;5677052;56591144;10G33@10G33.schule.berlin.de;http://www.ulmenschule.de
10G34;34. Schule (Grundschule);12689;Geraer Ring 54;93668090;93668094;10G34@10G34.schule.berlin.de;http://www.schule-am-gruenen-stadtrand.de
10G36;36. Schule (Grundschule) (Neugrndung zum 01.08.2022);12627;Louis-Lewin-Str. 40;;;;
10K01;Rudolf-Virchow-Schule;12679;Glambecker Ring 90;930298180;93029818406;kontakt@rvo-berlin.de;http://www.rvo-berlin.de
10K02;Ernst-Haeckel-Schule;12629;Luckenwalder Str. 53;9909332;99285986;haeckel-os@arcor.de;
10K03;Kerschensteiner-Schule;12689;Golliner Str. 2;93449920;934499215;k-iss@gmx.net;http://www.k-iss.de
10K05;Jean-Piaget-Schule;12629;Mittenwalder Str. 5;9980793;99279059;Sekretariat@Piaget.Schule.Berlin.de;http://www.piaget-schule-berlin.de
10K06;Georg-Klingenberg-Schule;12683;Alberichstr. 24;5143537;5143557;sekretariat@klingenberg.schule.berlin.de;http://www.georg-klingenberg.schule
10K07;Caspar-David-Friedrich-Schule;12629;Alte Hellersdorfer Str. 7;5634354;56294021;sekretariat@cdf.schule.berlin.de;http://cdf-oberschule.de
10K08;Johann-Julius-Hecker-Schule;12689;Hohenwalder Str. 2;93020910;930209141;sekretariat@hecker.schule.berlin.de;http://www.johann-julius-hecker-schule.de
10K09;Konrad-Wachsmann-Schule;12627;Geithainer Str. 12;9918101;99283875;sekretariat@konrad-wachsmann.schule.berlin.de;http://www.konrad-wachsmann-schule.de
10K10;Wolfgang-Amadeus-Mozart-Schule (Gemeinschaftsschule);12627;Cottbusser Str. 23;5612026;56294585;sekretariat@mozart.schule.berlin.de;http://www.mozart-schule.berlin
10K11;Marcana-Schule (Gemeinschaftsschule);12689;Fl䭩ngstr. 16-18;9366870;93668715;marcanaschule@t-online.de;http://www.marcana-schule.de
10K12;Gretel-Bergmann-Gemeinschaftsschule;12687;Liebensteiner Str. 24;9327177;9329092;gb-gems@mail.de;
10K13;13. Schule (Integrierte Sekundarschule);12623;An der Schule 41-59;56554523;56554527;sekretariat@10K13.schule.berlin.de;
10P03;Gesellschaft fr Pflege- und Sozialberufe gGmbH;12681;Bitterfelder Str. 13;9302070;93020720;info@gfp-berlin.de;http://www.gfp-berlin.de
10P05;BEST-Sabel-Grundschule Mahlsdorf;12623;Erich-Baron-Weg 118;99283520;99283522;grundschule@best-sabel.de;http://www.best-sabel.de
10P09;Sabine-Ball-Grundschule;12627;Lichtenhainer Str. 2;4431237200;4431237209;sabine-ball@christburg-campus.de;http://www.christburg-campus.de
10P10;Internationale Lomonossow-Schule Berlin Marzahn (Gemeinschaftsschule);12683;Brebacher Weg 15, Haus 17;54804410;;marzahn@mitra-schulen.de;http://www.lomonossow-schule.de
10P12;Freie Schule Berlin-Mahlsdorf;12623;Elsenstr. 13 A;97891077;97891078;info@fs-mahlsdorf.de;https://freieschule-mahlsdorf.de
10P13;BEST-Sabel-Grundschule Kaulsdorf;12619;Wernerstr. 48;56594668;56594667;grundschule-kaulsdorf@best-sabel.de;http://www.best-sabel.de
10P14;dreieins-Grundschule Berlin-Kaulsdorf;12619;Peter-Huchel-Str. 35;92901840;92901843;grundschule-kaulsdorf@dreieins.org;http://www.dreieins.org
10P19;DRK - Schule fr soziale Berufe Berlin gGmbH;12681;Meeraner Str. 5;6003001900;60030091911;SchmeckthalM@drk-berlin.de;http://www.drk-berlin.de/drk-schule.html
10P20;Chance Bildung, Jugend und Sport BJS gGmbH;12681;Allee der Kosmonauten 35A;40754613;40755409;bfs@chance-berlin.com;http://chance-berlin.com
10P21;D&B Dienstleistung und Bildung gGmbH;12681;Leunaer Str. 7;9860090;9818502;post@dub-berlin.de;http://www.dub-berlin.de
10P22;MANEGE gGmbH;12681;Otto-Rosenberg-Str. 1;8560686200;8560686222;sr.margareta@manege-berlin.de;http://www.manege-berlin.de
10P23;dispo - Tf School of Social Work GmbH;12681;Wolfener Str. 32-34;;;info@school-of-social-work.de;http://school-of-social-work.de
10S04;Schule am Pappelhof;12683;Ketschendorfer Weg 21;54979590;549795928;info@pappelhof.schule.berlin.de;http://schule-am-pappelhof.de
10S07;Schule am Rosenhain;12627;Klingenthaler Str. 32;9989181;99278100;Sekretariat@rosenhain.schule.berlin.de;http://schule-am-rosenhain.de
10S08;Schule am Mummelsoll;12627;Eilenburger Str. 4 (Eingang ber Gohliser Str. 51);9114161340;9114161130;schulleitung@10S08.schule.berlin.de;http://www.mummelsoll.de
10Y01;Tagore-Gymnasium;12687;Sella-Hasse-Str. 25;9321069;9322025;schulleitung@tagore-gymnasium.de;http://www.tagore-gymnasium.de
10Y02;Otto-Nagel-Gymnasium;12683;Schulstr. 11;5143864;5142816;sekretariat@otto-nagel-gymnasium.de;http://ong.berlin
10Y03;Wilhelm-von-Siemens-Gymnasium;12683;Allee der Kosmonauten 134;549791340;549791339;schulleitung@wvsg.schule.berlin.de;https://www.wvsiemens-berlin.de/
10Y08;Sartre-Gymnasium;12629;Kyritzer Str. 103;99281416;99281417;sekretariat@sartre-gymnasium.de;http://sartre-gymnasium.de
10Y11;Melanchthon-Gymnasium;12627;Adele-Sandrock-Str. 73-75;9918008;99288973;spieler@melanchthon-schule-berlin.de;http://www.melanchthon-schule-berlin.de
11A07;Schul- und Leistungssportzentrum Berlin (Sportforum);13053;Fritz-Lesch-Str. 35;983185205;983185209;sekretariat@slzb.de;http://www.slzb.de
11B01;Hein-Moeller-Schule (OSZ Energietechnik II);10315;Allee der Kosmonauten 18;549330;5493337;sekretariat@hein-moeller-schule.de;http://www.Hein-Moeller-Schule.de
11B02;Max-Taut-Schule (OSZ Geb䵤e, Umwelt, Technik);10317;Fischerstr. 36;52280148;52280161;michael.nitsche@max-taut-schule.de;http://www.max-taut-schule.de
11B04;Friedrich-List-Schule (OSZ Bromanagement und Wirtschaftssprachen);10317;Marktstr. 2-3;55779060;55779061;info@fls-berlin.de;http://www.fls-berlin.de
11G01;Sonnenuhr-Schule (Grundschule);10369;Franz-Jacob-Str. 33;9752028;97895304;11G01@11G01.schule.berlin.de;http://www.sonnenuhr-schule.de
11G02;Schule am Roederplatz (Grundschule);10367;Bernhard-B䳴lein-Str. 22;9721419;97609379;sekretariat-gs-am-roederplatz@t-online.de;http://gs-am-roederplatz.de
11G03;Schule im Gutspark (Grundschule);10367;Josef-Orlopp-Str. 20;5588170;5578184;sekretariat@gutspark.schule.berlin.de;http://www.grundschule-im-gutspark.de
11G05;Schule auf dem lichten Berg (Grundschule);10365;Atzpodienstr. 19;5558219;55496960;schulleitung@11G05.schule.berlin.de;http://www.gs-lichtenberg-berlin.de
11G06;Adam-Ries-Schule (Grundschule);10315;Alt-Friedrichsfelde 66;5135123;51009519;sekretariat-11g06@gmx.de;http://www.adamries.schule
11G07;Hermann-Gmeiner-Schule (Grundschule);10365;Harnackstr. 17;5598291;55151567;Schulleitung@gmeiner.schule.berlin.de;http://www.gmeiner-schule-berlin.de
11G08;Robinson-Schule (Grundschule);10317;W__chstr. 7;5228089811;5228089814;11G08@11G08.schule.berlin.de;http://www.robinsonschule-berlin.de
11G09;Brgermeister-Ziethen-Schule (Grundschule);10315;Massower Str. 39;5251434;51062830;sekretariat@buezie.schule.berlin.de;http://www.buezie.de
11G10;Schule im Ostseekarree (Grundschule);13051;Barther Str. 27;92403000;92403008;Sekretariat@11G10.schule.berlin.de;http://www.ostseekarree.net
11G11;Bernhard-Grzimek-Schule (Grundschule);10319;Sewanstr. 184;5120097;50018411;Sekretariat@grzimek.schule.berlin.de;http://bernhard-grzimek-schule.de
11G12;Lew-Tolstoi-Schule (Grundschule);10318;R__weg 120;5090147;50898373;sekretariat@11g12.schule.berlin.de;http://www.lew-tolstoi-schule.de
11G13;Karlshorster Schule (Grundschule);10318;Lisztstr. 6;5090011;50898509;Sekr.KarlshorsterG@t-online.de;http://www.karlshorster-grundschule.de
11G14;Richard-Wagner-Schule (Grundschule);10318;Ehrenfelsstr. 36;5099078;50014712;sekretariat@richard-wagner.schule.berlin.de;http://www.richard-wagner-grundschule.de
11G16;Schule an der Victoriastadt (Grundschule);10317;N__erstr. 44;5107047;5107048;11G16@11G16.schule.berlin.de;http://www.gs-victoriastadt.de
11G17;Brodowin-Schule (Grundschule);13055;Liebenwalder Str. 22;9864058;98317794;11G17@11G17.schule.berlin.de;http://www.brodowinschule.de
11G18;Schule am Wilhelmsberg (Grundschule);13055;Sandinostr. 8;9711566;97605323;Wilhelmsberg@t-online.de;http://www.gs-am-wilhelmsberg.de
11G19;Obersee-Schule (Grundschule);13053;Roedernstr. 69-72;9865038;97895263;sekretariat@obersee.schule.berlin.de;http://www.obersee-schule.de
11G21;Schule Am Faulen See (Grundschule);13053;Degnerstr. 71;9830610;98306199;schule-am-faulen-see@gmx.de;http://www.schule-am-faulen-see.schule-berlin.net
11G22;Martin-Niem__r-Grundschule;13053;Am Breiten Luch 5;9294089;9295169;MN11G22@t-online.de;http://Martin-Niemoeller-Schule.de
11G23;Friedrichsfelder Schule (Grundschule);10315;Lincolnstr. 67;5251639;52279493;Sekretariat@11G23.schule.berlin.de;http://friedrichsfelder-schule.de
11G25;Schule am W䬤chen (Grundschule);13051;Wustrower Str. 28;92403080;924030837;11G25@11g25.schule.berlin.de;http://11g25-berlin.de
11G26;Randow-Schule (Grundschule);13057;Randowstr. 45;96066800;96066802;Sekretariat@randow.schule.berlin.de;http://www.randow-schule.de
11G28;Feldmark-Schule (Grundschule);13057;Wartiner Str. 23;92403710;92403712;sekretariat@feldmark.schule.berlin.de;http://www.Feldmark-Schule.de
11G29;Matibi-Schule (Grundschule);13059;Prendener Str. 15;9627640;96276419;sekretariat@matibi.schule.berlin.de;http://www.matibischule.de
11G31;Schmetterlings-Grundschule;10319;Dolgenseestr. 60, Geb䵤e B;50018865;51061316;Sekretariat@11G31.schule.berlin.de;http://www.schmetterlings-grundschule.de
11G32;Hans-Rosenthal-Grundschule;10367;Bernhard-B䳴lein-Str. 56;67810301;67810302;11G32@11G32.schule.berlin.de;http://www.11G32.de
11G33;33. Schule (Grundschule);10365;Rdigerstr. 76;9721409;97104940;11G33@11G33.schule.berlin.de;
11G34;34. Schule (Grundschule);13055;Konrad-Wolf-Str. 11;83208820;83208821;11G34@11G34.schule.berlin.de;
11G35;35. Schule (Grundschule);10319;Sewanstr. 41;50018180;50018251;11G35@11G35.schule.berlin.de;http://www.35grundschule.de
11G36;36. Schule (Grundschule);13057;Wartiner Str. 6;32306253;;11G36@11G36.schule.berlin.de;http://www.36gsli.de
11G37;37. Schule (Grundschule);10318;Blockdammweg 60;;;11G37@11G37.schule.berlin.de;
11G38;38. Schule (Grundschule);10369;Paul-Junius-Str. 69;;;11G38@11G38.schule.berlin.de;
11K01;Alexander-Puschkin-Schule;10315;Massower Str. 37;5251429;5251390;mail@puschkinschule.eu;http://www.puschkinschule.eu
11K02;Mildred-Harnack-Schule;10365;Schulze-Boysen-Str. 12;5594105;55493344;sekretariat@mh.schule.berlin.de;http://www.mildred-harnack-schule.de
11K04;Gutenberg-Schule;13055;Sandinostr. 10;9711565;97895856;gutenberg-os@t-online.de;http://www.gutenberg-os.de
11K05;Fritz-Reuter-Schule;13059;Prendener Str. 29;9627630;96276344;fritz@fritz-reuter-oberschule.de;http://www.Fritz-Reuter-Oberschule.de
11K06;Schule am Rathaus;10367;Rathausstr. 8;5597668;55151000;OberschuleamRathaus@t-online.de;http://www.schuleamrathaus.de
11K07;Vincent-van-Gogh-Schule (Integrierte Sekundarschule);13051;Wustrower Str. 26;92403020;92403029;11K07@11K07.schule.berlin.de;http://www.vincent-van-gogh-schule.de
11K08;George-Orwell-Schule;10319;Sewanstr. 223;5125027;51099468;info@orwellschule.de;http://www.orwellschule.de
11K09;Philipp-Reis-Schule (Integrierte Sekundarschule);13055;Werneuchener Str. 15;97104911;97104913;info@philipp-reis-oberschule.de;http://www.philipp-reis-oberschule.de
11K10;Grner Campus Malchow (Gemeinschaftsschule);13051;Malchower Chaussee 2;96248595;96248596;schulleiter@gruener-campus-malchow.de;http://www.gruener-campus-malchow.de
11K11;Paul-Schmidt-Schule (Integrierte Sekundarschule);13053;Malchower Weg 54;9864885;97999927;info@paul-schmidt-schule.de;http://www.paul-schmidt-schule.de
11K12;Paul-und-Charlotte-Kniese-Schule (Gemeinschaftsschule);10319;Erich-Kurz-Str. 6-10;51659714;51659716;sekretariat@kniese.schule.berlin.de;http://www.kniese-schule-berlin.de
11K13;13. Schule (Integrierte Sekundarschule) (Neugrndung zum 01.08.2022);10369;Storkower Str. 209B;;;;
11K14;14. Schule (Integrierte Sekundarschule) (Neugrndung zum 01.08.2022);13057;Wartiner Str. 1-3;;;;
11P01;Katholische Schule Sankt Mauritius (Grundschule);10365;Schulze-Boysen-Str. 28;55151821;55151827;st-mauritius-grundschule@t-online.de;http://www.st-mauritius-grundschule.de
11P02;bbw Akademie fr Betriebswirtschaftliche Weiterbildung GmbH;10318;Rheinpfalzallee 82;50929403;50929373;schulsekretariat@bbw-berufliche-schulen.de;http://www.bbw-berufliche schulen.de
11P03;Evangelische Schule Lichtenberg (Grundschule);10315;Rummelsburger Str. 3;54718014;54718110;info@ev-schule-lichtenberg.de;http://www.ev-schule-lichtenberg.de
11P04;Kreativit䴳Grundschule Berlin Lichtenberg;10318;Ehrlichstr. 63;34665524;34665527;schule-karlshorst@krea-schulzentrum.de;http://www.krea-schulzentrum.de
11P14;Schulen der BAWI gGmbH;10369;Franz-Jacob-Str. 2;27593888;27593889;zentrale@bawi-berlin.de;http://www.bawi-berlin.de
11P15;Donner + Kern gGmbH;10367;M__ndorffstr. 48;27591090;27591120;j.heyne@donner-kern.schule;http://www.donner-kern.schule
11P17;P䤡logik GmbH - Fachschule fr Sozialp䤡gogik;10369;Rudolf-Seiffert-Str. 50 A;347476170;347476193;schulleitung@paedalogik.de;http://www.paedalogik.de
11P18;Akademie fr berufliche Bildung (AFBB) gGmbH;10365;Bornitzstr. 73-75;2888690;28886920;berlin@afbb-ggmbh.de;https://www.afbb.de/
11P19;Semper Fachschulen gGmbH;10367;M__ndorffstr. 45-52;93693671;93693677;y.pielen@semper-schulen.de;http://www.semperschulen.de
11P20;INHAUS Akademie - Berufsfachschule fr Altenpflege;10367;M__ndorffstr. 49;24000640;240006410;info@inhaus-berlin.de;http://www.inhaus-berlin.de
11P21;Grundschule am Campus Hedwig;10367;M__ndorffstr. 33;17655725178;;grundschule.hedwig@sozdia.de;http://www.sozdia.de
11S02;Schule am Fennpfuhl;10369;Alfred-Jung-Str. 19;9720416;97104980;Schule-am-Fennpfuhl@t-online.de;
11S04;Paul-und-Charlotte-Kniese-Schule;10319;Erich-Kurz-Str. 6-10;51659714;51659716;sekretariat@kniese.schule.berlin.de;http://www.kniese-schule-berlin.de
11S05;Schule am grnen Grund;10365;Herzbergstr. 79;5436709;54801474;sekretariat@gruener-grund.schule.berlin.de;
11S06;Selma-Lagerl__chule;10365;Rdiger Str. 76;9721409;97104940;sekretariat@11S06.schule.berlin.de;http://www.sprachheilschule-selma-lagerloef.de
11S07;Carl-von-Linn魓chule;10367;Paul-Junius-Str. 15;5050960;50509678;sekretariat@linne.schule.berlin.de;
11S08;Schule Am Breiten Luch;13053;Am Breiten Luch 19;9295080;96209845;Sekretariat@11S08.schule.berlin.de;
11S12;Nils-Holgersson-Schule;10369;Otto-Marquardt-Str. 12-14;5139676;50018292;mail@nils-holgersson-schule-berlin.de;
11Y02;Johann-Gottfried-Herder-Gymnasium;10369;Franz-Jacob-Str. 8;97609567;97609569;sekretariat@jgherder.de;http://www.jgherder.de
11Y05;Hans-und-Hilde-Coppi-Gymnasium;10318;R__weg 30-32;5098116;50158007;sekretariat@coppi-gym.de;http://www.coppi-gym.de
11Y09;Barnim-Gymnasium;13057;Ahrensfelder Chaussee 41;9366690;;kontakt@barnim-gymnasium.net;http://www.barnim-gymnasium.net
11Y10;Manfred-von-Ardenne-Gymnasium;13055;Werneuchener Str. 27-28;9865002;9827769;info@ardenne-gymnasium.de;http://www.ardenne-gymnasium.de
11Y11;Immanuel-Kant-Gymnasium;10317;Lckstr. 63;5139748;51098927;sekretariat@kant-gymnasium.de;http://www.kant-gymnasium.de
12B01;Georg-Schlesinger-Schule (OSZ Maschinen- und Fertigungstechnik);13409;Khleweinstr. 5;4979060;49790611;schulbuero@gs-schule.de;http://www.gs-schule.de
12B02;Emil-Fischer-Schule (OSZ Ern䨲ung und Lebensmitteltechnik);13437;Cyclopstr. 1 - 5;4147210;41472126;sekretariat@emilfischerschule.de;http://www.emilfischerschule.de
12B03;Ernst-Litfa߭Schule (OSZ Mediengestaltung und Medientechnologie);13437;Cyclopstr. 1-5;4147920;41479221;litfass@ernst-litfass-schule.de;http://www.ernst-litfass-schule.de
12G01;Havelmller-Grundschule;13507;Namslaustr. 49-57;4322101;43555315;12G01@12G01.schule.berlin.de;http://havelmueller-grundschule.de
12G02;Grundschule am Sch䦥rsee;13407;Holl䮤erstr. 25-30;4567474;4565038;sekretariat@gas.schule.berlin.de;http://www.schaefersee-grundschule.de
12G03;Reginhard-Grundschule;13409;Letteallee 39-41;48096363;48096364;12G03@12G03.schule.berlin.de;http://www.reginhard-grundschule.de
12G04;Till-Eulenspiegel-Grundschule;13407;Humboldtstr. 8-13;4953050;49875706;sekretariat@eulenspiegel.schule.berlin.de;http://www.till-eulenspiegel-schule-berlin.de
12G05;Kolumbus-Grundschule;13409;Bchsenweg 23 A;4963041;4963042;Kolumbus-Grundschule@t-online.de;http://www.kolumbus-schule.de
12G06;Hausotter-Grundschule;13409;Hausotterplatz 4;4915012;4914090;hausotter-grundschule@gmx.de;http://hausotter-grundschule.de
12G07;Mark-Twain-Grundschule;13403;Auguste-Viktoria-Allee 95;41709571;4136830;12g07@12g07.schule.berlin.de;http://www.twainweb.de
12G09;Grundschule an der Peckwisch;13439;Tornower Weg 26-34;41508006;4165114;schulleitung@peckwisch.de;http://www.peckwisch.de
12G10;Peter-Witte-Grundschule;13437;Rathauspromenade 75;4118966;4118044;sekretariat@12g10.schule.berlin.de;http://www.peter-witte-schule.de
12G11;Ringelnatz-Grundschule;13437;Wilhelm-Gericke-Str. 7-13;4148700;41109614;sekretariat@ringelnatz-grundschule.de;http://www.ringelnatz-grundschule.de/
12G12;Borsigwalder Grundschule;13509;Miraustr. 100;4322051;43553587;sekretariat@borsigwalder.schule.berlin.de;http://borsigwaldergs.de
12G13;Franz-Marc-Grundschule;13507;Treskowstr. 26-31;4339792;43774369;sekretariat@fmg.schule.berlin.de;http://www.fmg-tegel.de
12G14;Alfred-Brehm-Grundschule;13507;Ascheberger Weg 8 A;4322408;43555187;brehm-schule@web.de;http://www.alfred-brehm-schule.de
12G15;Hoffmann-von-Fallersleben-Grundschule;13509;Ziekowstr. 80-88;4339343;4347855;Sekretariat@hvfg.schule.berlin.de;http://www.grundschule-fallersleben-berlin.de
12G17;Ellef-Ringnes-Grundschule;13503;Im Erpelgrund 11-17;417440780;41744078155;sekretariat@erg.schule.berlin.de;http://www.ellef-ringnes-grundschule.de
12G18;Grundschule am Tegelschen Ort;13505;Gerlindeweg 11-23;4311786;4310058;12G18@12G18.schule.berlin.de;http://www.grundschule-tegelort.de
12G19;Mnchhausen-Grundschule;13469;Artemisstr. 22-26;4111630;41190956;muenchhausen-gs@web.de;http://www.muenchhausen-grundschule.de
12G20;Grundschule am Vierrutenberg;13469;Am Vierrutenberg 59-65;4026518;4029167;sekretariat@gs-am-vierrutenberg.de;http://www.grundschule-am-vierrutenberg.de
12G21;Grundschule am Flieߴal;13467;Seebadstr. 42-43;4045827;4044065;buero@gsfliesstal.de;http://www.grundschule-am-fliesstal.de
12G22;Gustav-Dreyer-Grundschule;13467;Freiherr-vom-Stein-Str. 31;4050860;40508620;12G22@12G22.schule.berlin.de;http://www.gustav-dreyer-schule.com
12G23;Victor-Gollancz-Grundschule;13465;Gollanczstr. 18-24;4014659;4061573;schule@gollancz.de;http://www.victor-gollancz-grundschule.de
12G24;Ren饭Sintenis-Grundschule;13465;Laurinsteig 39-45;40605910;406059199;sekretariat@rsg.schule.berlin.de;http://www.Renee-Sintenis-Grundschule.de
12G26;M䲫ische Grundschule;13439;Dannenwalder Weg 163-165;4165057;41713122;12G26@12G26.schule.berlin.de;http://www.staatliche-europa-schule.de
12G27;Chamisso-Grundschule;13435;Senftenberger Ring 27;40716257;4152050;info@chamisso-grundschule.de;http://www.chamisso-grundschule.com
12G28;Grundschule in den Rollbergen;13469;Waldshuter Zeile 6;4023059;4029742;Sekretariat@rollberge.schule.berlin.de;http://www.rollberge.de
12G29;Hermann-Schulz-Grundschule;13403;Kienhorststr. 67-79;4132008;41713958;12G29@12G29.schule.berlin.de;http://www.hermann-schulz-grundschule.de
12G30;Reineke-Fuchs-Grundschule;13403;Foxweg 15;4132055;4135688;sekretariat@reineke-fuchs.schule.berlin.de;http://www.reineke-fuchs-grundschule.de/
12G32;Charlie-Chaplin-Grundschule;13439;Wilhelmsruher Damm 90-94;4167676;40716619;Sekretariat@12G32.schule.berlin.de;http://charlie-chaplin-grundschule.com
12G33;Lauterbach-Grundschule;13435;Senftenberger Ring 41;4021088;4022642;sek.12G33@lauterbach.schule.berlin.de;http://www.lauterbach-schule.de
12G34;Otfried-Preu߬er-Grundschule;13503;Schulzendorfer Str. 99;43660380;436603810;sekretariat@ops.schule.berlin.de;http://www.ops-berlin.de
12K01;Julius-Leber-Schule;13507;Treskowstr. 26-31;43557090;43557099;sekretariat@jls-berlin.de;http://www.jls-berlin.de
12K02;Bettina-von-Arnim-Schule;13435;Senftenberger Ring 49;403050;40305199;info@bettina-schule.de;http://www.bettina-schule.de
12K03;Max-Beckmann-Schule (Integrierte Sekundarschule);13403;Auguste-Viktoria-Allee 37;4134081;4135164;schulleitung@m-b-o.net;http://www.m-b-o.net
12K04;Paul-L__Schule;13407;Lindauer Allee 23-25;4957026;49875423;paul-loebe-schule@gmx.de;http://www.paul-loebe-schule.de
12K05;Gustav-Freytag-Schule (Integrierte Sekundarschule);13409;Breitkopfstr. 66-80;4958031;49873287;kontakt@gustav-freytag-schule.berlin;http://www.gustav-freytag-schule.berlin
12K06;Benjamin-Franklin-Schule (Integrierte Sekundarschule);13509;Sommerfelder Str. 5-7;43983810;439838181;info@benjamin-franklin-schule.eu;http://www.benjamin-franklin-schule.de
12K07;Jean-Kr䭥r-Schule (Integrierte Sekundarschule) Wittenau;13437;Alt-Wittenau 8-12;41109152;40999365;sekretariat@12K07.schule.berlin.de;http://www.jeankraemerschule.de
12K09;Carl-Benz-Schule (Integrierte Sekundarschule);13467;Heidenheimer Str. 53-54;9029480000;9029480099;mail@carl-benz-oberschule.de;http://www.carl-benz-oberschule.de
12K10;Carl-Bosch-Schule;13467;Frohnauer Str. 74-80;40584149;40584151;12K10@12K10.schule.berlin.de;http://www.carlbosch.de
12K11;Albrecht-Haushofer-Schule;13503;Kurzebracker Weg 40-46;4319072;4361447;sekretariat@12k11.schule.berlin.de;http://www.albrecht-haushofer-schule.de
12K12;Campus Hannah H__(Gemeinschaftsschule);13435;Finsterwalder Str. 52-56;40899960;408999666;12K12@12K12.schule.berlin.de;http://www.campus-hannah-hoech.de
12P02;Waldorfschule M䲫isches Viertel Berlin;13439;Treuenbrietzener Str. 28;4072830;40728326;info@waldorfschule-mv.de;http://www.waldorfschule-mv.de
12P03;Evangelische Schule Frohnau;13465;Benediktinerstr. 11-19;509305310;509305311;sekretariat@ev-frohnau.de;http://www.ev-frohnau.de
12P04;Katholische Schule Salvator;13469;Frst-Bismarck-Str. 8-10;4111198;40910070;christian.dinter@kss.schulerzbistum.de;http://salvator.net
12P06;Elisabethstift-Schule (Gemeinschaftsschule);13467;Falkentaler Steig 10;688343870;688343871;michael.winter@elisabethstift-berlin.de;http://www.elisabethstift-schule.de
12P07;Private Goethe-Schulen;13435;Wittenauer Str. 112;40399849;40395426;sekretariatgoetheschulenberlin@gmail.com;http://goethe-grundschule.bifiz.de
12P10;Demokratische Schule X (Gemeinschaftsschule);13503;Ruppiner Chaussee 209-211;60922621;;info@demokratische-schule-x.de;http://www.demokratische-schule-x.de
12P11;Alternativschule Berlin (Gemeinschaftsschule);13469;Bondickstr. 8-9;4174860;417486150;info@alternativschule-berlin.de;http://www.alternativschule-berlin.de
12P13;Euro Akademie Berlin;13507;Berliner Str. 66;43557030;43557059;berlin@euroakademie.de;http://www.euroakademie.de/berlin
12P14;Montessori Campus am Tegeler Forst;13507;Gabrielenstr. 12/18;68405070;68405071;sekretariat@montessori-tegel.de;http://www.montessori-tegel.de
12P15;EJF - Fachschule fr soziale Berufe;13503;Am B䲥nsprung 58;4306710;4306713;info-fachschule@ejf.de;http://www.ejf.de
12P18;RENAFAN Akademie gGmbH;13507;Berliner Str. 36/37;438190440;4,38191E+11;Pflegeschule@renafan.de;http://www.renafan.de
12P19;APEGO-Schule Berlin (Gemeinschaftsschule);13469;Dianastr. 44-46;27498477;;office@apego-schule.de;http://apego-schule.de
12P21;Berufsfachschule fr Altenpflege;13403;Waldstr. 86-90;130141707;13029141700;andrea.bauwens@bildungscampus-berlin.de;http://www.bildungscampus-berlin.de
12P22;Mosaik Fachschule fr Sozialp䤡gogik;13507;Flohrstr. 21;3301836074;3301836075;a.hoof@jus-or.de;
12P23;Eventus - Fachschule fr Sozialp䤡gogik;13409;Markstr. 36-37;23535239;98374697;schulleitung@eventusfachschule.de;http://eventusfachschule.de
12P24;G.A.L.B F__rung gGmbH;13509;Holzhauser Str. 180;22463511;22463509;steven.schulz@galb-berlin.de;http://www.galb-berlin.de
12P25;Elisabethstift-Schule;13467;Berliner Str. 118;688343870;688343871;michael.winter@elisabethstift-berlin.de;http://www.elisabethstift-schule.de
12P26;EJF Evangelisches Jugend- und Frsorgewerk gAG (Neugrndung zum 01.08.2022);13467;Berliner Str. 118;15150548417;40507160;fachschule@elisabethstift-berlin.de;http://www.elisabethstift-berlin.de/fachschule
12S01;St__er-Schule;13509;Tietzstr. 26-28;4328011;43566163;sekretariat@stoetzner.schule.berlin.de;http://www.stoetznerschule-berlin.de
12S03;Lauterbach-Schule;13435;Senftenberger Ring 41;4021089;40203789;sek.12S03@lauterbach.schule.berlin.de;http://www.lauterbach-schule.de
12S04;Schule am Park;13437;Eichborndamm 276-284;4145034;4145033;sekretariat@sap.schule.berlin.de;http://www.schule-am-park-berlin.de
12S05;Waldseeschule;13467;Olafstraߥ 32-34;030-9029480100;030-9029480199;12S05@12S05.schule.berlin.de;http://www.wiesengrund-schule.de
12S06;Toulouse-Lautrec-Schule;13509;Miraustr. 126;4332097;4332099;sekretariat@toulouse-lautrec-schule.de;http://www.toulouse-lautrec-schule.de
12Y01;Friedrich-Engels-Gymnasium;13407;Emmentaler Str. 67;4955056;4962871;feg@freenet.de;http://www.feg.berlin
12Y02;Europ䩳ches Gymnasium Bertha-von-Suttner;13409;Reginhardstr. 172;491 60 57;492 80 45;verwaltung@bertha-von-suttner.de;http://www.bertha-von-suttner.de
12Y03;Humboldt-Gymnasium;13509;Hatzfeldtallee 2-4;4337008;4337023;sekretariat@humboldtschule-berlin.eu;http://www.humboldtschule-berlin.de
